"","char","freq"
"7791","通稱",2
"7792","實則",2
"7793","舉止",2
"7794","肩上",2
"7795","遲遲",2
"7796","遲",2
"7797","市鎮",2
"7798","很漂亮",2
"7799","水靈",2
"7800","池心",2
"7801","稀疏地",2
"7802","遠比",2
"7803","拖著",2
"7804","憎惡",2
"7805","痛飲",2
"7806","出租汽車",2
"7807","描寫",2
"7808","地旋",2
"7809","呼出",2
"7810","病",2
"7811","龜裂",2
"7812","星星點點",2
"7813","歌曲",2
"7814","俊",2
"7815","玻璃門",2
"7816","窗框",2
"7817","戲劇性",2
"7818","點兒",2
"7819","下定決心",2
"7820","忍",2
"7821","富裕",2
"7822","省悟",2
"7823","車門",2
"7824","地走了",2
"7825","1948",2
"7826","周末",2
"7827","備",2
"7828","世上",2
"7829","鳥瞰",2
"7830","向東",2
"7831","村",2
"7832","窪地",2
"7833","的路",2
"7834","不分晝夜",2
"7835","那小子",2
"7836","小瀑布",2
"7837","紙屑",2
"7838","滿地",2
"7839","淚水",2
"7840","流水聲",2
"7841","性欲",2
"7842","談到",2
"7843","唆使",2
"7844","淒涼",2
"7845","留下來",2
"7846","支持",2
"7847","心境",2
"7848","鼻",2
"7849","獻上",2
"7850","能樂",2
"7851","聽聽",2
"7852","悠揚",2
"7853","應仁",2
"7854","避忌",2
"7855","盛",2
"7856","抵達",2
"7857","沉澱",2
"7858","高跟鞋",2
"7859","都掛",2
"7860","駛",2
"7861","復原",2
"7862","邊上",2
"7863","隱居",2
"7864","明",2
"7865","關閉",2
"7866","學業",2
"7867","女方",2
"7868","殘酷性",2
"7869","爭論",2
"7870","水壺",2
"7871","邀請",2
"7872","透出",2
"7873","不管怎樣",2
"7874","朝南",2
"7875","那位",2
"7876","悔恨",2
"7877","疑團",2
"7878","戀上",2
"7879","視而不見",2
"7880","傷勢",2
"7881","木條",2
"7882","水聲",2
"7883","責任",2
"7884","一看",2
"7885","一筆",2
"7886","開園",2
"7887","如下",2
"7888","並排",2
"7889","表演",2
"7890","株",2
"7891","變為",2
"7892","勻整",2
"7893","前代",2
"7894","變細",2
"7895","吸進",2
"7896","混雜",2
"7897","替",2
"7898","熱衷於",2
"7899","迎",2
"7900","塵土",2
"7901","梅花",2
"7902","離奇",2
"7903","逃",2
"7904","先行",2
"7905","啟動",2
"7906","地問",2
"7907","血色",2
"7908","匆匆",2
"7909","他家",2
"7910","呆立",2
"7911","偏偏",2
"7912","污點",2
"7913","神仙",2
"7914","叫聲",2
"7915","捅",2
"7916","志向",2
"7917","推移",2
"7918","我呢",2
"7919","不禁",2
"7920","架設",2
"7921","石板",2
"7922","自鳴得意",2
"7923","協會",2
"7924","政治",2
"7925","墮落",2
"7926","煙囪",2
"7927","魅力",2
"7928","勾勒",2
"7929","威力",2
"7930","苦悶",2
"7931","殺氣",2
"7932","執行",2
"7933","鐘頭",2
"7934","一點兒",2
"7935","肉欲",2
"7936","霞",2
"7937","塵埃",2
"7938","凌亂",2
"7939","疲勞",2
"7940","逃學",2
"7941","浪木",2
"7942","則在",2
"7943","車道",2
"7944","而立",2
"7945","手中",2
"7946","門柱",2
"7947","市營",2
"7948","甚少",2
"7949","突兀",2
"7950","踏著",2
"7951","術",2
"7952","袒護",2
"7953","侍僧",2
"7954","不願",2
"7955","領頭",2
"7956","布料",2
"7957","擴散",2
"7958","便服",2
"7959","清醒過來",2
"7960","醒過來",2
"7961","虛假",2
"7962","相結合",2
"7963","著實",2
"7964","發明",2
"7965","每個",2
"7966","神情",2
"7967","恨",2
"7968","早晚",2
"7969","怒",2
"7970","貪婪",2
"7971","供奉",2
"7972","請來",2
"7973","廉價",2
"7974","醯",2
"7975","一節",2
"7976","丑惡",2
"7977","持久",2
"7978","窒息",2
"7979","梅樹",2
"7980","赤裸",2
"7981","沖洗",2
"7982","不清",2
"7983","我生",2
"7984","將手",2
"7985","算不了",2
"7986","孤身",2
"7987","一周年",2
"7988","飛落",2
"7989","釋",2
"7990","嚴肅",2
"7991","伸長",2
"7992","塗上",2
"7993","形",2
"7994","廚裡",2
"7995","越發",2
"7996","頭頭",2
"7997","愛著",2
"7998","惱火",2
"7999","分析",2
"8000","惠",2
"8001","批判",2
"8002","出乎意料",2
"8003","說服",2
"8004","畏縮",2
"8005","敢",2
"8006","平衡",2
"8007","這濡濕",2
"8008","洞察",2
"8009","表白",2
"8010","境遇",2
"8011","不能容忍",2
"8012","室",2
"8013","想像到",2
"8014","細",2
"8015","安於",2
"8016","事先",2
"8017","獨眼",2
"8018","愛客",2
"8019","巖壁",2
"8020","安樂",2
"8021","矯正",2
"8022","今年",2
"8023","嗅出",2
"8024","途徑",2
"8025","傾吐",2
"8026","蘊含",2
"8027","死者",2
"8028","下樓去",2
"8029","依舊",2
"8030","伙伴",2
"8031","他給",2
"8032","淅瀝",2
"8033","搭話",2
"8034","尖",2
"8035","紅潮",2
"8036","探幽",2
"8037","聽課",2
"8038","對不起",2
"8039","春光",2
"8040","三宮",2
"8041","鯔",2
"8042","花磚",2
"8043","殘廢者",2
"8044","肉體上",2
"8045","不開",2
"8046","激越",2
"8047","錢財",2
"8048","伴隨",2
"8049","笑臉",2
"8050","細微",2
"8051","舞蹈",2
"8052","所感",2
"8053","樣式",2
"8054","人性",2
"8055","冬天",2
"8056","邏輯",2
"8057","漢文",2
"8058","大學預科",2
"8059","對付",2
"8060","一棟",2
"8061","名古屋",2
"8062","廟裡",2
"8063","窗口",2
"8064","城樓",2
"8065","一心",2
"8066","師弟",2
"8067","山上",2
"8068","雜的",2
"8069","不著",2
"8070","了結",2
"8071","舞台",2
"8072","強有力",2
"8073","控制",2
"8074","長夜",2
"8075","最合適",2
"8076","逃脫",2
"8077","阻礙",2
"8078","雖是",2
"8079","無垠",2
"8080","咯咯",2
"8081","伊",2
"8082","悼念",2
"8083","星光",2
"8084","口",2
"8085","掩飾",2
"8086","徒步",2
"8087","貧瘠",2
"8088","勃勃的",2
"8089","六點半",2
"8090","台上",2
"8091","冷空氣",2
"8092","辛苦",2
"8093","摸黑",2
"8094","響亮",2
"8095","利息",2
"8096","犯",2
"8097","晚秋",2
"8098","盤踞",2
"8099","不為",2
"8100","數字",2
"8101","隊伍",2
"8102","金沙",2
"8103","弄髒",2
"8104","駛來",2
"8105","堆",2
"8106","戴著",2
"8107","凋謝",2
"8108","懲罰",2
"8109","加深",2
"8110","離川",2
"8111","流淌",2
"8112","抵抗",2
"8113","竟成",2
"8114","近處",2
"8115","抵觸",2
"8116","夜裡",2
"8117","刨根問底",2
"8118","杉樹",2
"8119","踐踏",2
"8120","算了",2
"8121","要當",2
"8122","洗過",2
"8123","調整",2
"8124","平常",2
"8125","落到",2
"8126","我剛",2
"8127","入學",2
"8128","意氣風發",2
"8129","玻璃杯",2
"8130","用場",2
"8131","偶人",2
"8132","草黃色",2
"8133","緣於",2
"8134","對抗",2
"8135","角色",2
"8136","潛在",2
"8137","消除",2
"8138","退下",2
"8139","菲爾德",2
"8140","切斯特",2
"8141","下巴頦兒",2
"8142","揭開",2
"8143","相交",2
"8144","朵朵",2
"8145","映襯",2
"8146","地用",2
"8147","走開",2
"8148","掩藏",2
"8149","扶",2
"8150","巴掌",2
"8151","站立",2
"8152","聲調",2
"8153","藍眼睛",2
"8154","將去",2
"8155","輝映",2
"8156","煙火",2
"8157","看樣子",2
"8158","畫了",2
"8159","地扇",2
"8160","談完",2
"8161","眼皮",2
"8162","老和尚",2
"8163","圓形",2
"8164","英文",2
"8165","凍僵",2
"8166","混",2
"8167","法堂",2
"8168","常規",2
"8169","逢祖",2
"8170","紅果",2
"8171","常綠樹",2
"8172","攥",2
"8173","充滿著",2
"8174","他的",2
"8175","步行",2
"8176","清理",2
"8177","媚態",2
"8178","竟是",2
"8179","發呆",2
"8180","晚夏",2
"8181","陸地",2
"8182","辨出",2
"8183","之上",2
"8184","黨",2
"8185","當晚",2
"8186","眩目",2
"8187","葉影",2
"8188","這與",2
"8189","別說",2
"8190","同等",2
"8191","先用",2
"8192","親眼",2
"8193","漱清殿",2
"8194","兩層",2
"8195","公共汽車",2
"8196","馬拉松",2
"8197","冰面",2
"8198","護衛",2
"8199","彌漫著",2
"8200","金光閃閃",2
"8201","微胖",2
"8202","神路",2
"8203","稀罕",2
"8204","人來",2
"8205","雪天",2
"8206","退將",2
"8207","拷問",2
"8208","喊",2
"8209","前燈",2
"8210","架空",2
"8211","聲中",2
"8212","復仇",2
"8213","對照",2
"8214","衣裳",2
"8215","風俗",2
"8216","崇拜者",2
"8217","稀稀拉拉",2
"8218","逮捕",2
"8219","化",2
"8220","並肩",2
"8221","全是",2
"8222","地指",2
"8223","數月",2
"8224","指紋",2
"8225","睿",2
"8226","翠綠",2
"8227","物",2
"8228","長期以來",2
"8229","清涼",2
"8230","分鐘",2
"8231","祈禱",2
"8232","樹墩子",2
"8233","看得",2
"8234","保留",2
"8235","喝酒",2
"8236","濃淡",2
"8237","領到",2
"8238","宗",2
"8239","插入",2
"8240","這號",2
"8241","頓覺",2
"8242","前途",2
"8243","舒展",2
"8244","這項",2
"8245","做著",2
"8246","以便",2
"8247","應邀參加",2
"8248","保持沉默",2
"8249","去了",2
"8250","偷來",2
"8251","禪堂",2
"8252","這棵",2
"8253","越是",2
"8254","法眼",2
"8255","指導",2
"8256","意想不到",2
"8257","進一步",2
"8258","實實在在",2
"8259","幾道",2
"8260","昆蟲",2
"8261","劃出",2
"8262","小說",2
"8263","狼狽",2
"8264","乞丐",2
"8265","不住",2
"8266","麻痺",2
"8267","聽從",2
"8268","日常生活",2
"8269","走來",2
"8270","飛來",2
"8271","胖乎乎",2
"8272","麻木",2
"8273","營養",2
"8274","宣布",2
"8275","竹葦",2
"8276","流向",2
"8277","暴風雨",2
"8278","高舉",2
"8279","當上",2
"8280","琴聲",2
"8281","敬愛",2
"8282","尊敬",2
"8283","自已",2
"8284","敏銳",2
"8285","妄想",2
"8286","羽毛",2
"8287","啦",2
"8288","脊梁",2
"8289","石灰石",2
"8290","斜坡",2
"8291","傳達",2
"8292","上旋",2
"8293","割草",2
"8294","憐憫",2
"8295","花瓣",2
"8296","往裡",2
"8297","胖",2
"8298","14",2
"8299","恍惚",2
"8300","參排",2
"8301","帷幔",2
"8302","漫長",2
"8303","洗淨",2
"8304","今夜",2
"8305","不算",2
"8306","各宗",2
"8307","禱告",2
"8308","掩埋",2
"8309","濕潤",2
"8310","8",2
"8311","無非",2
"8312","共",2
"8313","斷絕",2
"8314","隱隱",2
"8315","典雅",2
"8316","外形",2
"8317","標題",2
"8318","空虛",2
"8319","還能",2
"8320","空蕩",2
"8321","驀地",2
"8322","興建",2
"8323","品嚐",2
"8324","賣掉",2
"8325","直射",2
"8326","要來",2
"8327","席",2
"8328","親吻",2
"8329","皇宮",2
"8330","學生服",2
"8331","地處",2
"8332","裂開",2
"8333","不耐煩",2
"8334","這類",2
"8335","烤",2
"8336","送來",2
"8337","火上",2
"8338","沉入",2
"8339","腫物",2
"8340","這人",2
"8341","剃頭",2
"8342","光圈",2
"8343","濃密",2
"8344","維持",2
"8345","胡同",2
"8346","獨創",2
"8347","吐露",2
"8348","當兵",2
"8349","原先",2
"8350","尺寸",2
"8351","舉辦",2
"8352","選定",2
"8353","膽敢",2
"8354","徒勞",2
"8355","發展",2
"8356","青苔",2
"8357","為情",2
"8358","個別",2
"8359","結實",2
"8360","飄逸",2
"8361","職責",2
"8362","驚慌失措",2
"8363","專門",2
"8364","構築",2
"8365","幽靜",2
"8366","拜托",2
"8367","演戲",2
"8368","誰呢",2
"8369","勸說",2
"8370","劃了",2
"8371","家庭",2
"8372","手巾",2
"8373","耷拉",2
"8374","悄悄",2
"8375","抹",2
"8376","捕捉",2
"8377","猜疑",2
"8378","這對",2
"8379","精彩",2
"8380","退出",2
"8381","壯麗",2
"8382","瞥見",2
"8383","不知所措",2
"8384","萬家燈火",2
"8385","當著",2
"8386","犯人",2
"8387","怪異",2
"8388","轉動",2
"8389","扎",2
"8390","襯托",2
"8391","天氣晴朗",2
"8392","透出來",2
"8393","沒等我",2
"8394","皺巴巴",2
"8395","挨",2
"8396","翻譯",2
"8397","葬禮",2
"8398","還好",2
"8399","曖昧",2
"8400","歸咎於",2
"8401","刺耳",2
"8402","雙臂",2
"8403","打濕",2
"8404","氣味兒",2
"8405","曲",2
"8406","點了",2
"8407","三日",2
"8408","單",2
"8409","鳴響",2
"8410","漂浮",2
"8411","同學們",2
"8412","步",2
"8413","猛",2
"8414","壁項",2
"8415","一面",2
"8416","痙攣",2
"8417","風吹",2
"8418","竹葉",2
"8419","下角",2
"8420","目不轉睛",2
"8421","摘",2
"8422","插",2
"8423","體溫",2
"8424","甜美",2
"8425","現出",2
"8426","字音",2
"8427","家門",2
"8428","親戚",2
"8429","光是",2
"8430","溝口",2
"8431","我燒",2
"8432","劃分",2
"8433","奉",2
"8434","指頭",2
"8435","化妝",2
"8436","她給",2
"8437","下雪",2
"8438","開館",2
"8439","水藻",2
"8440","一粒",2
"8441","端起",2
"8442","聆聽",2
"8443","富有",2
"8444","乳汁",2
"8445","溜達",2
"8446","寢室",2
"8447","堅硬",2
"8448","衣領",2
"8449","蕩然無存",2
"8450","畫",2
"8451","置於",2
"8452","袖子",2
"8453","相對而坐",2
"8454","上官",2
"8455","軍服",2
"8456","登到",2
"8457","怎麼回事",2
"8458","浮雕",2
"8459","花紋",2
"8460","華美",2
"8461","地毯",2
"8462","小樹林",2
"8463","500",2
"8464","並非如此",2
"8465","頭戴",2
"8466","捨不得",2
"8467","彩虹",2
"8468","堆積",2
"8469","觀音像",2
"8470","擅長",2
"8471","佐",2
"8472","18",2
"8473","說明書",2
"8474","同屬",2
"8475","徒步走",2
"8476","手槍",2
"8477","脫掉",2
"8478","賣",2
"8479","貴",2
"8480","望望",2
"8481","刀",2
"8482","郁蔥",2
"8483","南畫",2
"8484","觸到",2
"8485","的頭",2
"8486","階梯",2
"8487","更是",2
"8488","操著",2
"8489","的搖",2
"8490","稱不上",2
"8491","石川",2
"8492","銀色",2
"8493","鑲",2
"8494","櫻花",2
"8495","膨脹起來",2
"8496","視力",2
"8497","小廟",2
"8498","主要",2
"8499","畢業",2
"8500","苦痛",2
"8501","慾望",2
"8502","好極了",2
"8503","從雲隙",2
"8504","無所事事",2
"8505","正想",2
"8506","直至",2
"8507","隨風",2
"8508","經濟",2
"8509","草葉",2
"8510","無暇",2
"8511","鐵銹",2
"8512","軌道",2
"8513","涼爽",2
"8514","意",2
"8515","所見",2
"8516","免去",2
"8517","集中",2
"8518","倒下",2
"8519","土裡",2
"8520","加以",2
"8521","興致",2
"8522","機",2
"8523","地笑",2
"8524","智慧",2
"8525","寡言",2
"8526","佛閣",2
"8527","擦黑",2
"8528","趕到",2
"8529","緊急",2
"8530","全市",2
"8531","散落",2
"8532","音色",2
"8533","還清",2
"8534","一份",2
"8535","塗抹",2
"8536","時期",2
"8537","白粉",2
"8538","充當",2
"8539","修身",2
"8540","始終",2
"8541","寶石",2
"8542","對開",2
"8543","此地",2
"8544","脆弱",2
"8545","在我看來",2
"8546","直感",2
"8547","不滅",2
"8548","那塊",2
"8549","好心",2
"8550","取",2
"8551","參觀者",2
"8552","一手",2
"8553","面",2
"8554","虛幻",2
"8555","經典",2
"8556","准確",2
"8557","勾欄",2
"8558","木像",2
"8559","深藍色",2
"8560","裡走",2
"8561","火燒",2
"8562","目眩",2
"8563","鏡",2
"8564","仔海",2
"8565","睡眠",2
"8566","羈絆",2
"8567","干脆",2
"8568","上班",2
"8569","但還",2
"8570","一模一樣",2
"8571","辯解",2
"8572","重大",2
"8573","執著",2
"8574","抱著",2
"8575","毀於一旦",2
"8576","欣喜",2
"8577","出身",2
"8578","露",2
"8579","應邀",2
"8580","赤裸裸",2
"8581","酒壺",2
"8582","躲閃",2
"8583","疏散",2
"8584","總有一天",2
"8585","拜謁",2
"8586","讀到",2
"8587","腳丫",2
"8588","跪下",2
"8589","人愛的",2
"8590","限度",2
"8591","僵硬",2
"8592","卑微",2
"8593","大致",2
"8594","骨",2
"8595","器皿",2
"8596","老頭",2
"8597","童貞",2
"8598","遲鈍",2
"8599","余韻",2
"8600","利",2
"8601","水波",2
"8602","會上",2
"8603","波瀾",2
"8604","起著",2
"8605","稍微",2
"8606","人聲",2
"8607","避開",2
"8608","蒙",2
"8609","燃盡",2
"8610","老實人",2
"8611","迷",2
"8612","萌生",2
"8613","放下",2
"8614","罷",2
"8615","事呢",2
"8616","毀滅性",2
"8617","貼著",2
"8618","煩人",2
"8619","錄",2
"8620","安心",2
"8621","人數",2
"8622","服喪",2
"8623","筆記本",2
"8624","無動於衷",2
"8625","國語",2
"8626","外科醫生",2
"8627","包容",2
"8628","不愛",2
"8629","處女",2
"8630","隙間",2
"8631","坪",2
"8632","反駁",2
"8633","激勵",2
"8634","聽來",2
"8635","兩臂",2
"8636","不朽",2
"8637","否認",2
"8638","梅雨季節",2
"8639","他說",2
"8640","談吐",2
"8641","秋天",2
"8642","將他",2
"8643","收入",2
"8644","壓擠",2
"8645","想過",2
"8646","姓",2
"8647","爆發",2
"8648","夏草",2
"8649","轆轤",2
"8650","林子",2
"8651","詳細",2
"8652","石堆",2
"8653","實",2
"8654","池中",2
"8655","裡有",2
"8656","推敲",2
"8657","寫上",2
"8658","一隊",2
"8659","據",2
"8660","很難",2
"8661","彬彬",2
"8662","算不上",2
"8663","盡情",2
"8664","合乎",2
"8665","情侶",2
"8666","探訪",2
"8667","停下",2
"8668","5100",2
"8669","風勢",2
"8670","正信",2
"8671","密密層層",2
"8672","淋濕",2
"8673","模式",2
"8674","設計",2
"8675","相遇",2
"8676","欠缺",2
"8677","死屍",2
"8678","還活",2
"8679","塞班島",2
"8680","滲透",2
"8681","頭發",2
"8682","低著頭",2
"8683","有利",2
"8684","剃光",2
"8685","走讀",2
"8686","17",2
"8687","年間",2
"8688","五百元",2
"8689","同類",2
"8690","征",2
"8691","互不",2
"8692","畫出",2
"8693","結婚",2
"8694","之亂",2
"8695","無所畏懼",2
"8696","手將",2
"8697","東舞鶴",2
"8698","白襯衣",2
"8699","三葉草",2
"8700","第二",2
"8701","扎進",2
"8702","翻騰",2
"8703","澎湃",2
"8704","另一邊",2
"8705","理智",2
"8706","洶湧",2
"8707","父子",2
"8708","送葬",2
"8709","侮蔑",2
"8710","眼珠子",2
"8711","導入",2
"8712","揭露",2
"8713","之能事",2
"8714","遊人",2
"8715","花瓶",2
"8716","香爐",2
"8717","出殯",2
"8718","碎石",2
"8719","離去",2
"8720","不消說",2
"8721","烏",2
"8722","灰蒙蒙",2
"8723","臭氣",2
"8724","鼻樑",2
"8725","貧乏",2
"8726","成是",2
"8727","胎兒",2
"8728","御堂",2
"8729","拍打",2
"8730","軍港",2
"8731","我講",2
"8732","1947",2
"8733","濺",2
"8734","碎石路",2
"8735","所想",2
"8736","故去",2
"8737","跳到",2
"8738","轉念",2
"8739","騰空",2
"8740","每日",2
"8741","開口",2
"8742","準",2
"8743","拋下",2
"8744","歇",2
"8745","感到高興",2
"8746","正相反",2
"8747","了聲",2
"8748","桌面上",2
"8749","東側",2
"8750","船首",2
"8751","闊別",2
"8752","隻",2
"8753","柔和",2
"8754","堵",2
"8755","三人",2
"8756","樹枝",2
"8757","用做",2
"8758","田野",2
"8759","廁所",2
"8760","超絕",2
"8761","闃",2
"8762","目標",2
"8763","運到",2
"8764","搞",2
"8765","她家",2
"8766","掉落在",2
"8767","自語",2
"8768","教義",2
"8769","幼時",2
"8770","摔跤",2
"8771","馴服",2
"8772","登陸",2
"8773","繼承人",2
"8774","可不是",2
"8775","前襟",2
"8776","描繪出",2
"8777","象征",2
"8778","逼近",2
"8779","通達",2
"8780","嗣",2
"8781","自問",2
"8782","通風",2
"8783","將門",2
"8784","射精",2
"8785","談及",2
"8786","成生",2
"8787","以上",2
"8788","詔書",2
"8789","道場",2
"8790","病弱",2
"8791","級綴",2
"8792","隱瞞",2
"8793","光怪陸離",2
"8794","強勁",2
"8795","扭過去",2
"8796","一言不發",2
"8797","鄰村",2
"8798","門簾",2
"8799","這房",2
"8800","院殿",2
"8801","哄堂大笑",2
"8802","偶像",2
"8803","會成",2
"8804","如釋重負",2
"8805","傳遍",2
"8806","粗礦",2
"8807","紀律",2
"8808","漠不關心",2
"8809","遇",2
"8810","隨後",2
"8811","老婦人",2
"8812","憬",2
"8813","清水",2
"8814","豈止",2
"8815","紅潤",2
"8816","水底",2
"8817","遠近法",2
"8818","半道",2
"8819","山谷",2
"8820","投落",2
"8821","伶俐",2
"8822","三等",2
"8823","四方",2
"8824","擅長於",2
"8825","地以",2
"8826","臉面",2
"8827","逃跑",2
"8828","該是",2
"8829","損傷",2
"8830","日歷",2
"8831","濃烈",2
"8832","來賓",2
"8833","分配",2
"8834","念叨",2
"8835","植有",2
"8836","當即",2
"8837","五郎",2
"8838","動一動",2
"8839","忠告",2
"8840","最新",2
"8841","空白",2
"8842","開往",2
"8843","飯團",2
"8844","不大",2
"8845","有意",2
